update_time,id,title,price,sale_count,comment_count,店名,GMV,评论率,价格段,是否爆款,商品品类,品牌均价,品牌级别
2025-11-14,A523322856826,美加净葡萄柚清滢保湿洁面泡沫145ml*2量贩装洗面奶 深层清洁,55.6,1427,290,美加净,79341.2,0.20322354590049055,50-100元,0,洁面,43.40534759358289,大众品牌
2025-11-14,A523333903531,美加净灵芝长效保湿霜80g*3量贩装 补水保湿滋养润肤霜面霜,43.5,442,18,美加净,19227.0,0.04072398190045249,0-50元,0,面霜,43.40534759358289,大众品牌
2025-11-14,A523344807226,美加净银耳芦荟保湿霜80g*3量贩装补水保湿滋养面霜新品官方直售,34.5,1576,164,美加净,54372.0,0.10406091370558376,0-50元,0,面霜,43.40534759358289,大众品牌
2025-11-14,A523348627642,美加净欢欢儿童润润露120ml*3量贩装保湿乳霜儿童护肤品官方直售,44.4,216,18,美加净,9590.4,0.08333333333333333,0-50元,0,其他,43.40534759358289,大众品牌
2025-11-14,A523359341105,美加净杏仁油倍润霜80g*3量贩装 国货滋润面霜,43.5,556,53,美加净,24186.0,0.09532374100719425,0-50元,0,面霜,43.40534759358289,大众品牌
2025-11-14,A523364254385,美加净人参活肤精华霜80g*3量贩装 国货护肤化妆面霜三件套,43.5,325,33,美加净,14137.5,0.10153846153846154,0-50元,0,面霜,43.40534759358289,大众品牌
2025-11-14,A523365892666,maxam/美加净杏仁油倍润霜40g*6量贩装 国货滋润面霜,45.0,200,22,美加净,9000.0,0.11,0-50元,0,面霜,43.40534759358289,大众品牌
2025-11-14,A523366709935,美加净天然实效银耳芦荟保湿霜80g补水保湿滋养面霜新品官方直售,14.5,2415,632,美加净,35017.5,0.2616977225672878,0-50元,0,面霜,43.40534759358289,大众品牌
2025-11-14,A523370537236,maxam/美加净皴不见欢欢小小面霜35g*3量贩装 胡萝卜油儿童面霜,41.4,480,36,美加净,19872.0,0.075,0-50元,0,面霜,43.40534759358289,大众品牌
2025-11-14,A523372730351,美加净银耳珍珠滋养霜80g*3+120g*2嫩肤霜 补水保湿面霜护肤品,69.0,17833,27,美加净,1230477.0,0.001514046991532552,50-100元,1,面霜,43.40534759358289,大众品牌
2025-11-14,A523377736681,美加净欢欢冻不怕小小手霜50g*3量贩装儿童宝宝护手霜官方直售,40.5,409,22,美加净,16564.5,0.05378973105134474,0-50元,0,其他,43.40534759358289,大众品牌
2025-11-14,A523377820371,美加净欢欢儿童润润霜35g*3量贩装 蜂蜜牛奶温柔呵护幼嫩肌肤,38.4,419,48,美加净,16089.599999999999,0.11455847255369929,0-50元,0,其他,43.40534759358289,大众品牌
2025-11-14,A523381900830,美加净欢欢儿童系列4件套润肤露小小面霜护手霜补水保湿宝宝护肤,52.0,686,66,美加净,35672.0,0.09620991253644315,50-100元,0,面霜,43.40534759358289,大众品牌
2025-11-14,A523732735942,美加净水嫩柔肤香体精华霜100g身体乳全身呵护官方直售,22.0,688,176,美加净,15136.0,0.2558139534883721,0-50元,0,精华,43.40534759358289,大众品牌
2025-11-14,A523733591414,美加净丝滑滋养香体精华霜200g身体乳全身呵护持久留香官方直售,38.0,3328,395,美加净,126464.0,0.11868990384615384,0-50元,0,精华,43.40534759358289,大众品牌
2025-11-14,A523733795479,美加净丝滑滋养香体精华霜100g身体乳全身呵护官方直售,22.0,715,119,美加净,15730.0,0.16643356643356644,0-50元,0,精华,43.40534759358289,大众品牌
2025-11-14,A523756010417,美加净水嫩柔肤香体精华霜200g身体乳全身呵护留香官方直售,38.0,1818,423,美加净,69084.0,0.23267326732673269,0-50元,0,精华,43.40534759358289,大众品牌
2025-11-14,A523762699305,美加净天然实效面霜5瓶缤纷装蚕丝杏仁倍润芦荟保湿活肤全家享用,69.0,1134,149,美加净,78246.0,0.13139329805996472,50-100元,0,面霜,43.40534759358289,大众品牌
2025-11-14,A523763247485,美加净丝滑滋养香体精华霜200g+香浴乳组合身体护理沐浴露身体霜,53.8,502,69,美加净,27007.6,0.13745019920318724,50-100元,0,精华,43.40534759358289,大众品牌
2025-11-14,A523786294068,美加净银杏净颜洗面奶80g*5支量贩装温和不紧绷男女适用洁面乳,46.0,474,28,美加净,21804.0,0.05907172995780591,0-50元,0,洁面,43.40534759358289,大众品牌
2025-11-14,A523787214703,美加净玉兰沐浴露香体霜组合水嫩柔肤香体精华霜+柔润丝滑香浴乳,53.8,311,60,美加净,16731.8,0.19292604501607716,50-100元,0,精华,43.40534759358289,大众品牌
2025-11-14,A523797832310,美加净蜂蜜倍润滋养霜80g*2瓶装 补水保湿锁水滋养面霜正品,50.0,1029,74,美加净,51450.0,0.07191448007774538,0-50元,0,面霜,43.40534759358289,大众品牌
2025-11-14,A523968722299,美加净蜂蜜滋养润唇膏两支装（柠檬味4g+草莓味4g）滋润 保湿,29.6,663,13,美加净,19624.8,0.0196078431372549,0-50元,0,其他,43.40534759358289,大众品牌
2025-11-14,A525493761809,maxam/美加净保湿型护手霜75g两支装天然呵护保湿手霜,9.9,3476,385,美加净,34412.4,0.11075949367088607,0-50元,0,其他,43.40534759358289,大众品牌
2025-11-14,A525974126790,美加净防护型护手霜75g两支装添加核桃防裂保湿,9.9,7461,2752,美加净,73863.90000000001,0.3688513604074521,0-50元,0,其他,43.40534759358289,大众品牌
2025-11-14,A526158161577,maxam/美加净日夜滋养修护手部护理组合夜间深层修护手霜,58.0,4168,1033,美加净,241744.0,0.24784069097888675,50-100元,0,其他,43.40534759358289,大众品牌
2025-11-14,A526158737537,美加净保湿润手精华霜30g+夜间水润舒缓润手修护霜80g日夜水润,58.0,539,135,美加净,31262.0,0.2504638218923933,50-100元,0,精华,43.40534759358289,大众品牌
2025-11-14,A527617647830,maxam/美加净氨基酸系列净润滋养洁面乳100g补水保湿洗面奶男女,32.0,8957,2287,美加净,286624.0,0.25533102601317403,0-50元,0,洁面,43.40534759358289,大众品牌
2025-11-14,A529351515823,maxam/美加净橙花清爽护手ㄠò尊螅┗な炙60g,14.1,1407,478,美加净,19838.7,0.33972992181947403,0-50元,0,其他,43.40534759358289,大众品牌
2025-11-14,A529418233867,maxam/美加净柠檬草清爽护手ㄠㄇ嵊Ｊ┗な炙60g清透水润,14.1,946,333,美加净,13338.6,0.35200845665961944,0-50元,0,其他,43.40534759358289,大众品牌
2025-11-14,A531983502707,maxam/美加净细嫩柔白防晒乳100ml配水漾清透喷露80ml,75.0,438,220,美加净,32850.0,0.502283105022831,50-100元,0,防晒,43.40534759358289,大众品牌
2025-11-14,A533019560548,maxam/美加净水润保湿防晒乳50ml 椰子荔枝鲜果防晒霜,24.8,578,348,美加净,14334.4,0.6020761245674741,0-50元,0,防晒,43.40534759358289,大众品牌
2025-11-14,A537340971083,【新品上市】美加净花肌之恋十全十美多效植物面膜亮肤组合10片,69.0,3678,923,美加净,253782.0,0.2509516041326808,50-100元,0,面膜,43.40534759358289,大众品牌
2025-11-14,A538744048445,美加净护手霜四支手部护理套装补水保湿滋润防裂国货正品,22.0,17410,3155,美加净,383020.0,0.18121769098219415,0-50元,1,其他,43.40534759358289,大众品牌
2025-11-14,A538752599902,maxam/美加净夜间深层滋养水润舒缓润手修护霜护手霜套组80*2保湿,70.0,3990,0,美加净,279300.0,0.0,50-100元,0,其他,43.40534759358289,大众品牌
2025-11-14,A539193860884,maxam/美加净果凝日夜手护护手霜套组深层滋养保湿修护夜间预售,94.0,10753,3,美加净,1010782.0,0.0002789919092346322,50-100元,1,其他,43.40534759358289,大众品牌
2025-11-14,A539422063464,美加净VIP会员1元专享花肌之恋植物面膜组合5片（限1件多拍不发）,50.0,299,197,美加净,14950.0,0.6588628762541806,0-50元,0,面膜,43.40534759358289,大众品牌
2025-11-14,A541133237689,美加净花草沐浴露6件套滋润健肤清爽亮肤家庭装大容量2400ml,71.0,57,0,美加净,4047.0,0.0,50-100元,0,其他,43.40534759358289,大众品牌
2025-11-14,A541186137979,maxam/美加净蜂蜜滋养润唇膏无味草莓柠檬三支量贩装4g*3,50.4,149,0,美加净,7509.599999999999,0.0,50-100元,0,其他,43.40534759358289,大众品牌
2025-11-14,A541477522220,maxam/美加净清爽护手ㄠǔ然ǐ柠檬草）护手霜两件套滋润保湿,30.4,368,4,美加净,11187.199999999999,0.010869565217391304,0-50元,0,其他,43.40534759358289,大众品牌
2025-11-13,A520330740336,美加净杏仁油倍润霜80g 国货滋润面霜,14.5,1765,283,美加净,25592.5,0.1603399433427762,0-50元,0,面霜,43.40534759358289,大众品牌
2025-11-12,A35578310070,美加净官方旗舰店 翠竹密集保湿爽肤水150ml 深层补水滋养,21.0,11095,479,美加净,232995.0,0.04317260027039207,0-50元,1,爽肤水,43.40534759358289,大众品牌
2025-11-12,A35579668591,美加净官方旗舰店 翠竹密集保湿凝露80g 补水保湿 缓解干燥,25.0,11681,847,美加净,292025.0,0.07251091516137317,0-50元,1,其他,43.40534759358289,大众品牌
2025-11-12,A521595760026,maxam/美加净杏仁油倍润霜40g 国货滋润面霜,7.5,3201,571,美加净,24007.5,0.17838175570134332,0-50元,0,面霜,43.40534759358289,大众品牌
2025-11-12,A541563512670,maxam/美加净美加净白睡莲水嫩美白凝露80g*2 补水保湿嫩白护肤霜,50.0,100,0,美加净,5000.0,0.0,0-50元,0,其他,43.40534759358289,大众品牌
2025-11-10,A35573429551,maxam/美加净护手霜 滋养润手精华霜30g 果凝手霜滋润保湿补水,25.0,2257,119,美加净,56425.0,0.052724856003544526,0-50元,0,精华,43.40534759358289,大众品牌
2025-11-10,A35579204995,美加净官方旗舰店蜂蜜倍润滋养霜80g 补水保湿锁水滋养面霜正品,25.0,6290,346,美加净,157250.0,0.05500794912559619,0-50元,0,面霜,43.40534759358289,大众品牌
2025-11-10,A36884286562,美加净精华手霜分享套装7支装 保湿补水润肤花草果凝手部护理,99.0,8074,65,美加净,799326.0,0.008050532573693337,50-100元,0,精华,43.40534759358289,大众品牌
2025-11-10,A38957843115,【美加净官方旗舰店】珍米水润滢亮洁面乳  净白深层清洁洗面奶,17.8,2171,170,美加净,38643.8,0.0783049286043298,0-50元,0,洁面,43.40534759358289,大众品牌
2025-11-10,A38989576825,【美加净官方旗舰店】玫瑰盈泽滋养洁面乳 锁水深层清洁洗面奶,17.8,2519,237,美加净,44838.200000000004,0.09408495434696308,0-50元,0,洁面,43.40534759358289,大众品牌
2025-11-10,A41946192717,美加净旗舰店化妆品橙花水嫩盈采甄选套装官方直售洗面奶精华,155.0,7430,100,美加净,1151650.0,0.013458950201884253,100-200元,0,精华,43.40534759358289,大众品牌
2025-11-10,A43581553508,美加净官方恒润滋养润体乳200ml 滋养保湿身体乳液滋润,18.0,3637,469,美加净,65466.0,0.12895243332416828,0-50元,0,乳液,43.40534759358289,大众品牌
2025-11-10,A43596696940,美加净恒嫩保湿润体乳嫩肤补水身体乳200ml 身体护理,18.0,4986,557,美加净,89748.0,0.11171279582831929,0-50元,0,其他,43.40534759358289,大众品牌
2025-11-10,A43794487344,美加净官方旗舰店橙花水嫩盈采护肤三部曲补水保湿套装洁面水乳,95.0,6996,223,美加净,664620.0,0.03187535734705546,50-100元,0,洁面,43.40534759358289,大众品牌
2025-11-10,A43940640551,美加净欢欢儿童润润露滋润保湿乳霜儿童护肤品官方直销,14.8,1709,175,美加净,25293.2,0.1023990637799883,0-50元,0,其他,43.40534759358289,大众品牌
2025-11-10,A45594178524,美加净深润滋养香浴乳沐浴露400ml,15.8,650,48,美加净,10270.0,0.07384615384615385,0-50元,0,其他,43.40534759358289,大众品牌
2025-11-10,A45628485242,美加净柔润丝滑香浴乳沐浴露400ml（玉兰精华）,15.8,1736,175,美加净,27428.800000000003,0.10080645161290322,0-50元,0,精华,43.40534759358289,大众品牌
2025-11-10,A45647676768,美加净水润嫩肤香浴乳沐浴露400ml鸢尾精华持久留香正品,15.8,752,83,美加净,11881.6,0.11037234042553191,0-50元,0,精华,43.40534759358289,大众品牌
2025-11-10,A520497467828,maxam/美加净美加净滋润沐浴露400ml滋润添加杏仁精华沐浴乳,11.9,1205,231,美加净,14339.5,0.19170124481327802,0-50元,0,精华,43.40534759358289,大众品牌
2025-11-10,A520497565992,maxam/美加净美加净健肤沐浴露400ml添加金银花精华沐浴乳,11.9,381,72,美加净,4533.900000000001,0.1889763779527559,0-50元,0,精华,43.40534759358289,大众品牌
2025-11-10,A520497617517,maxam/美加净美加净倍润沐浴露400ml馥郁芳香 乳木果油精华,11.9,632,116,美加净,7520.8,0.18354430379746836,0-50元,0,精华,43.40534759358289,大众品牌
2025-11-10,A520498001561,maxam/美加净美加净清爽沐浴露400ml添加绿茶精华沐浴乳,11.9,1197,283,美加净,14244.300000000001,0.23642439431913115,0-50元,0,精华,43.40534759358289,大众品牌
2025-11-10,A520517173890,美加净亮肤沐浴露400ml添加蚕丝精华沐浴乳亮肤官方直售,11.9,1501,221,美加净,17861.9,0.14723517654896737,0-50元,0,精华,43.40534759358289,大众品牌
2025-11-10,A520518854634,maxam/美加净美加净清透沐浴露400ml 添加芦荟精华沐浴乳,11.9,741,128,美加净,8817.9,0.17273954116059378,0-50元,0,精华,43.40534759358289,大众品牌
2025-11-10,A520652798150,maxam/美加净清凉沐浴露400ml 野菊花精华洁净清爽清凉感受,11.9,380,98,美加净,4522.0,0.2578947368421053,0-50元,0,精华,43.40534759358289,大众品牌
2025-11-10,A520732590280,maxam/美加净欢欢儿童润润霜35g 蜂蜜牛奶精华温柔呵护幼嫩肌肤,12.8,1668,277,美加净,21350.4,0.16606714628297362,0-50元,0,精华,43.40534759358289,大众品牌
2025-11-10,A520734980883,maxam/美加净皴不见欢欢小小面霜35g 胡萝卜油燕麦儿童面霜,13.8,1986,255,美加净,27406.800000000003,0.1283987915407855,0-50元,0,面霜,43.40534759358289,大众品牌
2025-11-10,A523086763778,maxam/美加净欢欢冻不怕小小手霜50g儿童宝宝护手霜,13.5,890,120,美加净,12015.0,0.1348314606741573,0-50元,0,其他,43.40534759358289,大众品牌
2025-11-10,A538305882270,maxam/美加净十全十美花肌之恋植物面膜单片25ml多款补水保湿滋润,5.9,3173,915,美加净,18720.7,0.2883706271667192,0-50元,0,面膜,43.40534759358289,大众品牌
2025-11-10,A538655099082,maxam/美加净花肌密语植物面膜5种单片自由搭配组合双重功效,8.0,579,166,美加净,4632.0,0.2867012089810017,0-50元,0,面膜,43.40534759358289,大众品牌
2025-11-10,A539158229641,maxam/美加净花肌之恋十全十美多效植物面膜组合20片预售,109.0,1202,0,美加净,131018.0,0.0,100-200元,0,面膜,43.40534759358289,大众品牌
2025-11-10,A539341307265,maxam/美加净花肌密语多效植物面膜组合10片甘菊晚香玉补水保湿,100.0,270,0,美加净,27000.0,0.0,50-100元,0,面膜,43.40534759358289,大众品牌
2025-11-08,A35576356656,【美加净官方旗舰店】橙花水嫩盈采保湿乳75ml 深度锁水,68.0,2814,274,美加净,191352.0,0.09737029140014215,50-100元,0,其他,43.40534759358289,大众品牌
2025-11-14,A12454406919,美宝莲 巨密睫毛膏 黄胖子 彩妆炫黑纤长浓密 温水即卸 专柜正品,99.0,48163,518,美宝莲,4768137.0,0.010755143990199946,50-100元,1,睫毛膏,138.04901960784315,中端品牌
2025-11-14,A12454514788,美宝莲睛采造型持久魅影眼线膏 防水防汗不晕染 眼线笔 官方正品,89.0,174050,8252,美宝莲,15490450.0,0.04741166331513933,50-100元,1,其他,138.04901960784315,中端品牌
2025-11-14,A12455538031,美宝莲 睛采造型四色眼影璀璨钻石系列 裸妆必备彩妆,79.0,104198,3558,美宝莲,8231642.0,0.034146528724159776,50-100元,1,眼影,138.04901960784315,中端品牌
2025-11-14,A12456273464,美宝莲 矿物水感亲肤腮红 彩妆胭脂 亲肤贴合 自然红润,69.0,95630,2958,美宝莲,6598470.0,0.030931715988706473,50-100元,1,其他,138.04901960784315,中端品牌
2025-11-14,A12459362636,美宝莲小金笔 极细防水易画眼线笔持久浓黑速干防水不晕染眼线液,99.0,211579,18815,美宝莲,20946321.0,0.08892659479437941,50-100元,1,其他,138.04901960784315,中端品牌
2025-11-14,A12727688676,美宝莲眼唇卸妆液 脸部眼部及唇部卸妆油卸妆水温和清爽深层清洁,67.0,493622,22569,美宝莲,33072674.0,0.045721219880799475,50-100元,1,卸妆,138.04901960784315,中端品牌
2025-11-14,A13493324762,美宝莲绝色持久唇膏 裸色口红 丰唇唇彩 滋润保湿 官方正品,99.0,152865,3209,美宝莲,15133635.0,0.020992378896411867,50-100元,1,口红,138.04901960784315,中端品牌
2025-11-14,A13903451152,美宝莲紫胖子密扇睫毛膏 防水纤长浓密不易晕染卷翘持久定型正品,109.0,233172,8719,美宝莲,25415748.0,0.03739299744394696,100-200元,1,睫毛膏,138.04901960784315,中端品牌
2025-11-14,A14752470236,美宝莲轻松画柔滑自动眼线笔 防水不晕染,59.0,113345,3757,美宝莲,6687355.0,0.03314658785125061,50-100元,1,其他,138.04901960784315,中端品牌
2025-11-14,A18024230740,美宝莲绝色持久唇膏 裸色口红 丰唇唇彩 滋润保湿 正品,99.0,7533,121,美宝莲,745767.0,0.01606265763971857,50-100元,0,口红,138.04901960784315,中端品牌
2025-11-14,A18603040564,美宝莲 宝蓓粉嫩光采蜜乳粉宝贝 保湿美白裸妆 防晒BB隔离霜,89.0,165273,7734,美宝莲,14709297.0,0.04679530231798297,50-100元,1,防晒,138.04901960784315,中端品牌
2025-11-14,A18616903560,美宝莲飞箭睫毛膏 纤长卷翘  浓密不结块 持久防水  官方正品,109.0,85819,4329,美宝莲,9354271.0,0.05044337501019588,100-200元,1,睫毛膏,138.04901960784315,中端品牌
2025-11-14,A35317513882,美宝莲绒情哑光口红 持久滋润保湿不易褪色不干唇膏唇彩专柜正品,109.0,108407,12758,美宝莲,11816363.0,0.11768612727960372,100-200元,1,口红,138.04901960784315,中端品牌
2025-11-14,A36128391232,美宝莲梦幻丝柔呼吸粉底液 清爽保湿 遮瑕强 自然裸妆 正品,139.0,70973,7552,美宝莲,9865247.0,0.10640666168824764,100-200元,1,粉底,138.04901960784315,中端品牌
2025-11-14,A36970426620,美宝莲绝色持久唇膏 粉红警报 魅惑炫亮润泽 唇彩口红,99.0,13470,561,美宝莲,1333530.0,0.041648106904231624,50-100元,1,口红,138.04901960784315,中端品牌
2025-11-14,A37194554897,新品上市 Maybelline美宝莲新恒美眉笔 棕色 灰色,49.0,20647,2031,美宝莲,1011703.0,0.09836780161766842,0-50元,1,其他,138.04901960784315,中端品牌
2025-11-14,A39244108911,美宝莲双头塑型眉笔 持久防水防汗不晕妆不脱色眉粉 正品,89.0,179076,12283,美宝莲,15937764.0,0.06859098930063214,50-100元,1,其他,138.04901960784315,中端品牌
2025-11-14,A39876413435,美宝莲好气色轻唇膏 持久滋润保湿补水口红不易褪色不干唇彩正品,79.0,356394,26609,美宝莲,28155126.0,0.07466175075899145,50-100元,1,口红,138.04901960784315,中端品牌
2025-11-14,A40273345663,美宝莲梦幻丝柔粉饼 彩妆修颜 遮瑕保湿 持久定妆不油腻,119.0,28933,3187,美宝莲,3443027.0,0.11015103860643556,100-200元,1,其他,138.04901960784315,中端品牌
2025-11-14,A41216209851,美宝莲大开电眼睫毛膏 浓密纤长 双刷头 双向放大双眼  防水,129.0,38475,1249,美宝莲,4963275.0,0.03246263807667316,100-200元,1,睫毛膏,138.04901960784315,中端品牌
2025-11-14,A41319630474,美宝莲大开电眼眼影盘 上眼影下卧蚕彩妆多色眼影盘 官方正品,99.0,30815,3142,美宝莲,3050685.0,0.10196332954729839,50-100元,1,眼影,138.04901960784315,中端品牌
2025-11-14,A42405499058,美宝莲好气色CC霜 均匀肤色 保湿 粉底 包邮,109.0,41767,3099,美宝莲,4552603.0,0.07419733282256327,100-200元,1,粉底,138.04901960784315,中端品牌
2025-11-14,A42591514917,美宝莲梦幻丝绒蜜盒粉饼 定妆修容 控油遮瑕 保湿持久 彩妆,179.0,29346,4592,美宝莲,5252934.0,0.15647788454985348,100-200元,1,其他,138.04901960784315,中端品牌
2025-11-14,A43386256443,美宝莲绝色持久唇膏炫橙风暴唇膏 橘红色系 唇彩口红 专柜正品,99.0,13777,1882,美宝莲,1363923.0,0.13660448573709807,50-100元,1,口红,138.04901960784315,中端品牌
2025-11-14,A44274260607,美宝莲巨遮瑕巨水BB霜 持久滋润补水保湿裸妆粉底液隔离霜正品,119.0,102395,10734,美宝莲,12185005.0,0.10482933736998877,100-200元,1,粉底,138.04901960784315,中端品牌
2025-11-14,A44933014185,新品美宝莲好气色轻唇膏咬唇妆 口红 唇膏 持久保湿 一抹三色咬唇,99.0,220881,17651,美宝莲,21867219.0,0.0799118077154667,50-100元,1,口红,138.04901960784315,中端品牌
2025-11-14,A520684891932,新品 美宝莲纽约裸色风暴眼影盘 十二色眼影盘 易上手不晕染,169.0,17861,1941,美宝莲,3018509.0,0.10867252673422541,100-200元,1,眼影,138.04901960784315,中端品牌
2025-11-14,A521225294769,美宝莲气垫bb霜 巨遮瑕 轻薄裸妆滋润持久保湿隔离遮瑕控油,169.0,146287,19021,美宝莲,24722503.0,0.13002522438767627,100-200元,1,隔离霜,138.04901960784315,中端品牌
2025-11-14,A521668425574,美宝莲巨遮瑕气垫BB霜替换装 滋润保湿 控油遮瑕强 正品,119.0,3448,535,美宝莲,410312.0,0.15516241299303946,100-200元,0,其他,138.04901960784315,中端品牌
2025-11-14,A521998947975,新品首发 美宝莲立体塑型三色高鼻眉粉 阴影 持久易上妆 专柜正品,99.0,27268,5056,美宝莲,2699532.0,0.18541880592636056,50-100元,1,其他,138.04901960784315,中端品牌
2025-11-14,A522151647814,美宝莲 巨水巨润BB霜持久保湿 滋润自然  店长强力推荐,109.0,26270,371,美宝莲,2863430.0,0.014122573277502855,100-200元,1,其他,138.04901960784315,中端品牌
2025-11-14,A522216701164,美宝莲眼唇卸妆油 眼部唇部卸妆液 温和补水深层清洁150ml*2套组,118.0,161841,27992,美宝莲,19097238.0,0.17295988037641882,100-200元,1,卸妆,138.04901960784315,中端品牌
2025-11-14,A522647007234,新品上市 美宝莲绝色持久丝绒雾感唇釉 唇彩 唇膏 口红 滋润持久,109.0,9776,1350,美宝莲,1065584.0,0.13809328968903437,100-200元,0,口红,138.04901960784315,中端品牌
2025-11-14,A525040315257,新品 美宝莲梦幻光透气垫粉底凝霜 气垫BB 遮瑕提亮 隔离保湿,189.0,3963,545,美宝莲,749007.0,0.13752207923290435,100-200元,0,粉底,138.04901960784315,中端品牌
2025-11-14,A526458268742,新品美宝莲绝色深邃眼影盘 易上手 防晕染 多色大眼妆 裸妆 正品,149.0,2026,414,美宝莲,301874.0,0.20434353405725567,100-200元,0,眼影,138.04901960784315,中端品牌
2025-11-14,A527736460514,新品美宝莲纽约粉裸诱惑眼影盘 十二色眼影盘 易上手不晕染,169.0,16023,4160,美宝莲,2707887.0,0.2596267864944143,100-200元,1,眼影,138.04901960784315,中端品牌
2025-11-14,A529403182491,美宝莲好气色Angelababy唇露 滋润保湿 持久显色 唇彩唇膏Z,89.0,36135,9515,美宝莲,3216015.0,0.2633181126331811,50-100元,1,其他,138.04901960784315,中端品牌
2025-11-14,A531927803098,美宝莲光影修容棒 V脸粉高光提亮鼻梁阴影 双头设计专业打造小脸,129.0,22911,6230,美宝莲,2955519.0,0.27192178429575314,100-200元,1,其他,138.04901960784315,中端品牌
2025-11-14,A532017085784,Maybelline/美宝莲好气色水润唇部套装 滋润保湿持久显色唇露唇膏,149.0,1425,683,美宝莲,212325.0,0.4792982456140351,100-200元,0,其他,138.04901960784315,中端品牌
2025-11-14,A533322292214,新品美宝莲巨遮瑕雾感轻垫气垫 雾感美肌 水润清爽,179.0,4119,826,美宝莲,737301.0,0.2005341102209274,100-200元,0,其他,138.04901960784315,中端品牌
2025-11-14,A534314678636,Maybelline/美宝莲新品净澈多效卸妆水 清爽 卸妆 补水 舒缓,59.0,21376,6045,美宝莲,1261184.0,0.2827937874251497,50-100元,1,卸妆,138.04901960784315,中端品牌
2025-11-14,A535044296232,新品美宝莲 光影修容棒 V脸魔粉 高光 阴影双层设计,149.0,1646,426,美宝莲,245254.0,0.25880923450789795,100-200元,0,其他,138.04901960784315,中端品牌
2025-11-14,A535963096455,Maybelline/美宝莲净澈多效卸妆水清爽型 舒缓 深层清洁,59.0,6398,1747,美宝莲,377482.0,0.27305407939981247,50-100元,0,卸妆,138.04901960784315,中端品牌
2025-11-14,A538043767299,美宝莲睛艳绽放睫毛膏浓密纤长卷翘新品防晕染,109.0,2049,24,美宝莲,223341.0,0.01171303074670571,100-200元,0,睫毛膏,138.04901960784315,中端品牌
2025-11-14,A538047579701,Maybelline/美宝莲专柜新品 绝色持久染唇液滋润保湿唇膏唇彩唇露,109.0,2248,462,美宝莲,245032.0,0.20551601423487545,100-200元,0,其他,138.04901960784315,中端品牌
2025-11-14,A538579304581,美宝莲 纽约心动电光防水眼线液持久防晕染深滋养易上色 新品上市,99.0,52,7,美宝莲,5148.0,0.1346153846153846,50-100元,0,其他,138.04901960784315,中端品牌
2025-11-14,A538732357530,美宝莲 巨遮瑕空气气垫BB霜 防水易画眼线笔 双头塑型眉笔套装,357.0,255,5,美宝莲,91035.0,0.0196078431372549,200-500元,0,其他,138.04901960784315,中端品牌
2025-11-14,A538834267757,美宝莲 紫胖子密扇睫毛膏双头塑型眉笔套装防水纤长浓密不晕染,198.0,208,17,美宝莲,41184.0,0.08173076923076923,100-200元,0,睫毛膏,138.04901960784315,中端品牌
2025-11-14,A539726354629,美宝莲纽约女神限量版防水极细眼线笔 咬唇膏 绽放绽放睫毛膏套装,556.0,407,1,美宝莲,226292.0,0.002457002457002457,500-1000元,0,睫毛膏,138.04901960784315,中端品牌
2025-11-14,A539733427789,新品上市 美宝莲轻松画纹身眼线液笔双头双效极细顺滑不晕染,99.0,1919,219,美宝莲,189981.0,0.11412193850964043,50-100元,0,其他,138.04901960784315,中端品牌
2025-11-14,A539784704929,美宝莲芭比大眼睫毛膏双头纤长浓密卷翘防水持久不晕染,129.0,1610,26,美宝莲,207690.0,0.016149068322981366,100-200元,0,睫毛膏,138.04901960784315,中端品牌
2025-11-14,A540728658582,美宝莲 新人专享超值套装 好气色亲唇膏 巨遮瑕新颜霜 极细眼线笔,540.0,636,1,美宝莲,343440.0,0.0015723270440251573,500-1000元,0,其他,138.04901960784315,中端品牌
2025-11-11,A12458714193,美宝莲 精致细白柔肤水120ml 爽肤水  保湿 补水,71.0,21285,655,美宝莲,1511235.0,0.0307728447263331,50-100元,1,爽肤水,138.04901960784315,中端品牌
2025-11-11,A12542703402,美宝莲 醒润修纹眼霜 去眼袋干纹去黑眼圈 15ml 专柜正品,98.0,5592,323,美宝莲,548016.0,0.05776108726752503,50-100元,0,眼霜,138.04901960784315,中端品牌
2025-11-11,A15069363015,美宝莲 睛采造型眉粉 告别染眉膏 防水防汗 不晕染不脱妆,53.0,54200,3942,美宝莲,2872600.0,0.07273062730627307,50-100元,1,其他,138.04901960784315,中端品牌
2025-11-11,A17475779778,美宝莲 奇妙净颜盈润卸妆油120ml 深层卸妆 水盈保湿 专柜正品,87.0,3977,331,美宝莲,345999.0,0.08322856424440533,50-100元,0,卸妆,138.04901960784315,中端品牌
2025-11-11,A17475931620,美宝莲 奇妙净颜净彻深层卸妆油 卸妆液 深层清洁毛孔 专柜正品,87.0,10934,897,美宝莲,951258.0,0.08203768062922992,50-100元,1,卸妆,138.04901960784315,中端品牌
2025-11-11,A20419968448,美宝莲 奇妙净颜焕亮卸妆油120ml  提亮肤色 专柜正品,89.0,8221,497,美宝莲,731669.0,0.060454932489964724,50-100元,0,卸妆,138.04901960784315,中端品牌
2025-11-11,A20831764678,美宝莲 奇妙净颜盈润洁面膏100ml 保湿 控油 滋润,44.0,7128,637,美宝莲,313632.0,0.0893658810325477,0-50元,0,洁面,138.04901960784315,中端品牌
